MotherShip.UTCGregorian   MotherShip.motherVNB.X    MotherShip.motherVNB.Y    MotherShip.motherVNB.Z    MotherShip.motherVNB.VX   MotherShip.motherVNB.VY   MotherShip.motherVNB.VZ   
08 Jan 2028 03:21:36.000   -686.6424079459198        -9.094947017729282e-13    52054.2684993246          2.796701762839848         2.775557561562891e-17     6.245004513516506e-17     
08 Jan 2028 03:36:00.000   -652.7293056384117        0                         52023.60865718759         2.795640538982995         2.775557561562891e-17     -1.040834085586084e-17    
08 Jan 2028 03:50:24.000   -617.2360516752483        9.094947017729282e-13     51994.55134683721         2.79458685730299          0                         3.469446951953614e-17     
08 Jan 2028 04:04:48.000   -580.2429096643839        -4.547473508864641e-13    51967.16536630369         2.793543610892294         -2.775557561562891e-17    6.938893903907228e-18     
08 Jan 2028 04:19:12.000   -541.8333859850032        4.547473508864641e-13     51941.51566394379         2.792513653132078         0                         -6.938893903907228e-18    
08 Jan 2028 04:33:36.000   -502.0939895969459        4.547473508864641e-13     51917.6632157759          2.791499793328186         -5.551115123125783e-17    6.938893903907228e-18     
08 Jan 2028 04:48:00.000   -461.1139073264719        -4.547473508864641e-13    51895.66491439137         2.790504794142957         0                         -5.204170427930421e-17    
08 Jan 2028 05:02:24.000   -418.9845212687717        0                         51875.57347434107         2.789531371432496         5.551115123125783e-17     5.898059818321144e-17     
08 Jan 2028 05:16:48.000   -375.7987916453501        0                         51857.43738155979         2.788582195806048         0                         1.561251128379126e-17     
08 Jan 2028 05:31:12.000   -331.6503883693535        0                         51841.30083626644         2.787659893656676         0                         6.245004513516506e-17     
08 Jan 2028 05:45:36.000   -286.6325049272192        0                         51827.20378439282         2.786767050582412         0                         -1.040834085586084e-16    
08 Jan 2028 06:00:00.000   -240.8378391357284        0                         51815.18197191806         2.785906151789654         5.551115123125783e-17     2.949029909160572e-17     
08 Jan 2028 06:14:24.000   -194.3843988790033        2.273736754432321e-13     51805.26627621316         2.785079070594402         -5.551115123125783e-17    -9.020562075079397e-17    
08 Jan 2028 06:28:48.000   -147.3639921281463        0                         51797.48291861396         2.784288595849874         5.551115123125783e-17     -1.249000902703301e-16    
08 Jan 2028 06:43:12.000   -99.87918584289565        -2.273736754432321e-13    51791.85373398922         2.783536699260987         5.551115123125783e-17     -2.046973701652632e-16    
08 Jan 2028 06:57:36.000   -52.03333242280371        -2.273736754432321e-13    51788.39594090329         2.782825338933078         0                         -8.760353553682876e-17    
08 Jan 2028 07:12:00.000   -3.930191302356931        -2.273736754432321e-13    51787.12213857938         2.78215642325726          -5.551115123125783e-17    4.423544863740858e-17     
08 Jan 2028 07:26:24.000   44.3263087951885          1.13686837721616e-13      51788.04029589894         2.781531783549815         0                         -3.599551212651875e-17    
08 Jan 2028 07:40:48.000   92.63231481062084         5.115907697472721e-13     51791.15377371949         2.78095315590623          0                         2.677979366039196e-16     
08 Jan 2028 07:55:12.000   140.8842106151551         -4.405364961712621e-13    51796.46133052243         2.780422167912139         5.551115123125783e-17     -3.515525544284248e-17    
08 Jan 2028 08:09:36.000   188.9788212551667         -9.094947017729282e-13    51803.95715459374         2.77994033100553          0                         2.001437210408241e-16     
08 Jan 2028 08:24:00.000   236.8135710498984         1.13686837721616e-13      51813.63090144956         2.779509036109946         0                         -1.426810058990924e-16    
08 Jan 2028 08:38:24.000   284.2866874904905         -1.13686837721616e-13     51825.4677200478          2.779129550508481         0                         2.055647319032516e-16     
08 Jan 2028 08:52:48.000   331.2973688843884         -4.547473508864641e-13    51839.44829829228         2.778803017400864         5.551115123125783e-17     -3.304648221735818e-16    
08 Jan 2028 09:07:12.000   377.746008963452          -2.273736754432321e-13    51855.54893031957         2.77853045652396          0                         6.071532165918825e-18     
08 Jan 2028 09:21:36.000   423.5343731031703         6.821210263296962e-13     51873.74155863295         2.778312764295419         5.551115123125783e-17     1.023486850826316e-16     
08 Jan 2028 09:36:00.000   468.5658284880953         4.547473508864641e-13     51893.99386051515         2.778150715512676         0                         3.018418848199644e-16     
08 Jan 2028 09:50:24.000   512.7455243019565         0                         51916.26930161979         2.778044963869569         5.551115123125783e-17     -1.127570259384925e-16    
08 Jan 2028 10:04:48.000   555.9806177603598         -4.547473508864641e-13    51940.52724516272         2.777996043758414         0                         -5.204170427930421e-18    
08 Jan 2028 10:19:12.000   598.1804475766419         0                         51966.72301374597         2.778004370768671         0                         1.647987302177967e-16     
08 Jan 2028 10:33:36.000   639.2567466575838         -4.547473508864641e-13    51994.80801615652         2.778070243439434         5.551115123125783e-17     -1.214306433183765e-17    
08 Jan 2028 10:48:00.000   679.123802603465          9.094947017729282e-13     52024.72982525684         2.778193843750605         5.551115123125783e-17     -7.979727989493313e-17    
08 Jan 2028 11:02:24.000   717.6986516999539         4.547473508864641e-13     52056.4323109727          2.778375238704604         0                         9.71445146547012e-17      
08 Jan 2028 11:16:48.000   754.9012272110285         -4.547473508864641e-13    52089.85575264109         2.778614381920401         0                         -3.469446951953614e-17    
08 Jan 2028 11:31:12.000   790.6545298352657         -4.547473508864641e-13    52124.93696116833         2.778911114263099         -2.775557561562891e-17    -3.816391647148976e-17    
08 Jan 2028 11:45:36.000   824.8847599148448         -9.094947017729282e-13    52161.60940049048         2.779265165742811         0                         3.469446951953614e-18     
08 Jan 2028 12:00:00.000   857.5214754460769         -9.094947017729282e-13    52199.80334978207         2.779676157679894         0                         -1.387778780781446e-17    
08 Jan 2028 12:14:24.000   888.4977065762907         0                         52239.44601381178         2.780143604019989         2.775557561562891e-17     -1.387778780781446e-17    
08 Jan 2028 12:28:48.000   917.7500983039214         0                         52280.46170197896         2.780666914101913         2.775557561562891e-17     0                         
08 Jan 2028 12:43:12.000   945.2190126494239         -9.094947017729282e-13    52322.77194883448         2.781245394312061         0                         6.938893903907228e-18     
08 Jan 2028 12:57:36.000   970.8486580132728         1.818989403545856e-12     52366.29570537947         2.781878251150548         5.551115123125783e-17     -5.204170427930421e-17    
08 Jan 2028 13:12:00.000   994.5871797656034         -9.094947017729282e-13    52410.94946354024         2.782564593134452         -2.775557561562891e-17    1.734723475976807e-17     
08 Jan 2028 13:26:24.000   1016.386772944304         0                         52456.64746188265         2.783303434056292         -2.775557561562891e-17    4.683753385137379e-17     
08 Jan 2028 13:40:48.000   1036.203764272465         9.094947017729282e-13     52503.30181909256         2.784093695025793         0                         2.602085213965211e-17     
08 Jan 2028 13:55:12.000   1053.998706790505         0                         52550.82274539793         2.784934207818385         0                         -1.561251128379126e-16    
08 Jan 2028 14:09:36.000   1069.736448891216         0                         52599.11868024868         2.785823716732251         -1.387778780781446e-17    -8.673617379884035e-18    
