MotherShip.UTCGregorian   MotherShip.motherRIC.X    MotherShip.motherRIC.Y    MotherShip.motherRIC.Z    MotherShip.motherRIC.VX   MotherShip.motherRIC.VY   MotherShip.motherRIC.VZ   
08 Jan 2028 01:40:48.000   52314.53612153224         -3.382183422218077e-12    9.094947017729282e-13     -0.04683656779707258      0                         1.387778780781446e-17     
08 Jan 2028 01:55:12.000   52274.53758931482         2.273736754432321e-12     -9.094947017729282e-13    -0.04573387162628309      4.440892098500626e-16     0                         
08 Jan 2028 02:09:36.000   52235.54003582738         1.70530256582424e-12      0                         -0.04451992112958269      4.440892098500626e-16     0                         
08 Jan 2028 02:24:00.000   52197.63840453401         -4.604316927725449e-12    -9.094947017729282e-13    -0.04319750972833106      8.881784197001252e-16     2.775557561562891e-17     
08 Jan 2028 02:38:24.000   52160.92510551629         9.663381206337363e-13     -9.094947017729282e-13    -0.04176968231781873      4.440892098500626e-16     2.775557561562891e-17     
08 Jan 2028 02:52:48.000   52125.48981244754         3.979039320256561e-13     0                         -0.04023972869964473      4.440892098500626e-16     -2.775557561562891e-17    
08 Jan 2028 03:07:12.000   52091.41925699223         -9.663381206337363e-13    0                         -0.03861117802165985      0                         -2.775557561562891e-17    
08 Jan 2028 03:21:36.000   52058.79701641374         8.526512829121202e-13     -9.094947017729282e-13    -0.03688779116692772      4.440892098500626e-16     2.775557561562891e-17     
08 Jan 2028 03:36:00.000   52027.70332488878         1.13686837721616e-13      0                         -0.03507355487959873      4.440892098500626e-16     2.775557561562891e-17     
08 Jan 2028 03:50:24.000   51998.21487418945         2.273736754432321e-13     9.094947017729282e-13     -0.03317267260114048      -4.440892098500626e-16    0                         
08 Jan 2028 04:04:48.000   51970.4046361289          1.13686837721616e-13      -4.547473508864641e-13    -0.03118955652563172      0                         -2.775557561562891e-17    
08 Jan 2028 04:19:12.000   51944.34168305424         5.684341886080801e-14     4.547473508864641e-13     -0.02912881517140324      -4.440892098500626e-16    0                         
08 Jan 2028 04:33:36.000   51920.09102612513         -6.821210263296962e-13    4.547473508864641e-13     -0.02699523903927567      0                         -5.551115123125783e-17    
08 Jan 2028 04:48:00.000   51897.71346545358         1.13686837721616e-13      -4.547473508864641e-13    -0.02479378151981677      -8.881784197001252e-16    0                         
08 Jan 2028 05:02:24.000   51877.26545723881         -5.684341886080801e-13    0                         -0.02252953111391841      -4.440892098500626e-16    5.551115123125783e-17     
08 Jan 2028 05:16:48.000   51858.79902691729         -2.273736754432321e-13    0                         -0.02020767621409262      0                         0                         
08 Jan 2028 05:31:12.000   51842.36167822975         -1.70530256582424e-13     0                         -0.0178334562015363       0                         0                         
08 Jan 2028 05:45:36.000   51827.99639482373         -4.831690603168681e-13    0                         -0.0154120953137377       0                         0                         
08 Jan 2028 06:00:00.000   51815.74167806288         -1.13686837721616e-13     0                         -0.01294879887661649      -8.881784197001252e-16    5.551115123125783e-17     
08 Jan 2028 06:14:24.000   51805.63096077371         2.557953848736361e-12     2.273736754432321e-13     -0.01045013661503148      0                         -5.551115123125783e-17    
08 Jan 2028 06:28:48.000   51797.69254368654         6.252776074688882e-13     0                         -0.007921277234024646     4.440892098500626e-16     5.551115123125783e-17     
08 Jan 2028 06:43:12.000   51791.95004105075         -2.273736754432321e-12    -2.273736754432321e-13    -0.005367965080782727     4.440892098500626e-16     5.551115123125783e-17     
08 Jan 2028 06:57:36.000   51788.42208061037         -6.52278231427772e-12     -2.273736754432321e-13    -0.002795985475477962     0                         0                         
08 Jan 2028 07:12:00.000   51787.12228771302         4.320099833421409e-12     -2.273736754432321e-13    -0.0002111414284756983    0                         -5.551115123125783e-17    
08 Jan 2028 07:26:24.000   51788.05926573522         4.028777311759768e-12     1.13686837721616e-13      0.00238076186884369       0                         0                         
08 Jan 2028 07:40:48.000   51791.2366135315          -2.287947609147523e-12    5.115907697472721e-13     0.004973932754952099      4.440892098500626e-16     0                         
08 Jan 2028 07:55:12.000   51796.65292975122         4.853895063661184e-12     -4.405364961712621e-13    0.007562604148080017      4.440892098500626e-16     5.551115123125783e-17     
08 Jan 2028 08:09:36.000   51804.30184714265         -2.781774810500792e-12    -9.094947017729282e-13    0.01014104675058199       -4.440892098500626e-16    0                         
08 Jan 2028 08:24:00.000   51814.17207539923         -8.952838470577262e-13    1.13686837721616e-13      0.01270357962390734       4.440892098500626e-16     0                         
08 Jan 2028 08:38:24.000   51826.24743624026         3.666400516522117e-12     -1.13686837721616e-13     0.01524458306561742       4.440892098500626e-16     0                         
08 Jan 2028 08:52:48.000   51840.50692091993         5.186961971048731e-12     -4.547473508864641e-13    0.01775850937795119       -4.440892098500626e-16    5.551115123125783e-17     
08 Jan 2028 09:07:12.000   51856.92477299493         -1.27897692436818e-12     -2.273736754432321e-13    0.02023989651005872       -4.440892098500626e-16    0                         
08 Jan 2028 09:21:36.000   51875.47054877713         -2.046363078989089e-12    6.821210263296962e-13     0.02268337891612873       0                         5.551115123125783e-17     
08 Jan 2028 09:36:00.000   51896.10922536303         -1.364242052659392e-12    4.547473508864641e-13     0.0250837010926204        0                         0                         
08 Jan 2028 09:50:24.000   51918.80127825565         -3.211653165635653e-12    0                         0.02743572822299112       8.881784197001252e-16     5.551115123125783e-17     
08 Jan 2028 10:04:48.000   51943.50281751141         -3.041122909053229e-12    -4.547473508864641e-13    0.02973445903274623       4.440892098500626e-16     0                         
08 Jan 2028 10:19:12.000   51970.16567835106         5.968558980384842e-12     0                         0.03197503560333107       -4.440892098500626e-16    0                         
08 Jan 2028 10:33:36.000   51998.73757914823         -2.273736754432321e-13    -4.547473508864641e-13    0.0341527550184119        0                         5.551115123125783e-17     
08 Jan 2028 10:48:00.000   52029.16223167763         1.70530256582424e-13      9.094947017729282e-13     0.03626307798569009       -4.440892098500626e-16    5.551115123125783e-17     
08 Jan 2028 11:02:24.000   52061.3795082452          -2.273736754432321e-13    4.547473508864641e-13     0.03830163898017766       0                         0                         
08 Jan 2028 11:16:48.000   52095.32558871092         1.591615728102624e-12     -4.547473508864641e-13    0.04026425371477983       0                         0                         
08 Jan 2028 11:31:12.000   52130.93311836381         -9.094947017729282e-13    -4.547473508864641e-13    0.04214692753557683       4.440892098500626e-16     -2.775557561562891e-17    
08 Jan 2028 11:45:36.000   52168.13136500556         -2.842170943040401e-13    -9.094947017729282e-13    0.04394586156331658       4.440892098500626e-16     0                         
08 Jan 2028 12:00:00.000   52206.84641727339         -5.684341886080801e-14    -9.094947017729282e-13    0.04565745996117636       -4.440892098500626e-16    0                         
08 Jan 2028 12:14:24.000   52247.0013302634          2.842170943040401e-13     0                         0.04727833470308081       -4.440892098500626e-16    2.775557561562891e-17     
08 Jan 2028 12:28:48.000   52288.51633977603         5.684341886080801e-14     0                         0.04880531161344525       4.440892098500626e-16     2.775557561562891e-17     
08 Jan 2028 12:43:12.000   52331.30901660701         5.684341886080801e-14     -9.094947017729282e-13    0.05023543410146962       0                         0                         
08 Jan 2028 12:57:36.000   52375.29449100989         3.410605131648481e-13     1.818989403545856e-12     0.0515659681369315        4.440892098500626e-16     5.551115123125783e-17     
08 Jan 2028 13:12:00.000   52420.38560834825         9.663381206337363e-13     -9.094947017729282e-13    0.05279440505986051       0                         -2.775557561562891e-17    
